"","LON5","LAT5","YY","MM","avg_sst"
"13406",160,0,2015,4,30.6046103887618
"13407",160,0,2015,4,30.6046103887618
"13408",165,0,2015,4,30.3638701341293
"13409",165,0,2015,4,30.3638701341293
"13410",170,0,2015,4,30.5835812313679
"13411",170,0,2015,4,30.5835812313679
"13412",175,0,2015,4,30.6870361491405
"13413",175,0,2015,4,30.6870361491405
"13414",180,0,2015,4,30.3070270210636
"13415",120,5,2015,4,29.2352322726951
"13416",125,5,2015,4,28.8030923984045
"13417",130,5,2015,4,28.7995755691065
"13418",135,5,2015,4,29.0105264569404
"13419",140,5,2015,4,29.3733682597294
"13420",145,5,2015,4,29.6244004903828
"13421",150,5,2015,4,29.6292476252897
"13422",155,5,2015,4,29.5936018479049
"13423",160,5,2015,4,29.8767640842478
"13424",160,5,2015,4,29.8767640842478
"13425",175,5,2015,4,29.605424769082
"13426",125,-5,2015,4,29.915603929711
"13427",130,-5,2015,4,29.8357058347349
"13428",135,-5,2015,4,29.8688376442492
"13429",140,-5,2015,4,29.8042847492973
"13430",145,-5,2015,4,29.3472571933644
"13431",150,-5,2015,4,29.736732674417
"13432",155,-5,2015,4,30.2373038276655
"13433",160,-5,2015,4,30.0989580498747
"13434",160,-5,2015,4,30.0989580498747
"13435",165,-5,2015,4,30.1163996104769
"13436",165,-5,2015,4,30.1163996104769
"13437",170,-5,2015,4,30.1717152527282
"13438",170,-5,2015,4,30.1717152527282
"13439",175,-5,2015,4,30.4459093972738
"13440",175,-5,2015,4,30.4459093972738
"13441",180,-5,2015,4,30.0966202602324
"13442",110,10,2015,4,28.4948090776153
"13443",115,10,2015,4,28.7524235317621
"13444",135,10,2015,4,28.3112548217577
"13445",145,10,2015,4,28.1971804860886
"13446",145,-10,2015,4,28.0975503906247
"13447",150,-10,2015,4,28.6859529833079
"13448",155,-10,2015,4,29.0726408222017
"13449",155,-10,2015,4,29.0726408222017
"13450",160,-10,2015,4,29.4957262119808
"13451",160,-10,2015,4,29.4957262119808
"13452",165,-10,2015,4,29.3528391303376
"13453",165,-10,2015,4,29.3528391303376
"13454",170,-10,2015,4,29.2019938824834
"13455",170,-10,2015,4,29.2019938824834
"13456",175,-10,2015,4,29.266650312358
"13457",175,-10,2015,4,29.266650312358
"13458",180,-10,2015,4,29.5740183875479
"13459",110,15,2015,4,27.115753362489
"13460",115,15,2015,4,28.1955326486833
"13461",145,-15,2015,4,27.5910992167867
"13462",150,-15,2015,4,28.0424062563148
"13463",155,-15,2015,4,28.2969678525244
"13464",155,-15,2015,4,28.2969678525244
"13465",160,-15,2015,4,28.1764172971512
"13466",165,-15,2015,4,28.2435123864911
"13467",170,-15,2015,4,28.130570242395
"13468",120,25,2015,4,21.7838921917726
"13469",125,25,2015,4,24.2206576766771
"13470",125,30,2015,4,16.1742523229062
"13471",130,30,2015,4,21.4859834128771
"13472",135,30,2015,4,20.6224945400841
"13473",125,35,2015,4,11.0198365716852
"13474",130,35,2015,4,14.4621710951842
"13475",135,35,2015,4,16.7173626806999
"13476",140,35,2015,4,17.6425777123845
"13477",170,-35,2015,4,20.5480060674837
"13478",170,-40,2015,4,17.6916614514368
"13479",170,-45,2015,4,13.6622802633625
"13480",120,0,2015,5,30.2259795545575
"13481",125,0,2015,5,29.9035684820762
"13482",130,0,2015,5,29.8423918741383
"13483",135,0,2015,5,29.6536347191913
"13484",140,0,2015,5,29.4747075285468
"13485",145,0,2015,5,29.7915757207468
"13486",150,0,2015,5,29.859958703919
"13487",155,0,2015,5,29.8542981199641
"13488",155,0,2015,5,29.8542981199641
"13489",160,0,2015,5,29.9492298569682
"13490",160,0,2015,5,29.9492298569682
"13491",165,0,2015,5,29.9648777360529
"13492",165,0,2015,5,29.9648777360529
"13493",170,0,2015,5,30.0024854162691
"13494",170,0,2015,5,30.0024854162691
"13495",175,0,2015,5,30.2988320839889
"13496",175,0,2015,5,30.2988320839889
"13497",180,0,2015,5,30.3069377072016
"13498",120,5,2015,5,29.8776220334429
"13499",125,5,2015,5,29.7028635682977
"13500",130,5,2015,5,29.6769808622825
"13501",135,5,2015,5,29.7050915746614
"13502",140,5,2015,5,29.8385720304686
"13503",145,5,2015,5,29.8267290714194
"13504",155,5,2015,5,29.5543873539925
"13505",160,5,2015,5,29.5806838913072
"13506",160,5,2015,5,29.5806838913072
"13507",170,5,2015,5,29.5305148390487
"13508",175,5,2015,5,29.6064777175736
"13509",175,5,2015,5,29.6064777175736
"13510",125,-5,2015,5,28.7077573287767
"13511",130,-5,2015,5,28.7926986914058
"13512",135,-5,2015,5,28.7156557332174
"13513",140,-5,2015,5,29.0621147239417
"13514",145,-5,2015,5,29.6982089155381
"13515",150,-5,2015,5,29.8275241894137
"13516",150,-5,2015,5,29.8275241894137
"13517",155,-5,2015,5,29.8624225515491
"13518",160,-5,2015,5,29.7546736618016
"13519",160,-5,2015,5,29.7546736618016
"13520",165,-5,2015,5,30.0680967080124
"13521",165,-5,2015,5,30.0680967080124
"13522",170,-5,2015,5,30.3387509245474
"13523",170,-5,2015,5,30.3387509245474
"13524",175,-5,2015,5,30.7120797407971
"13525",175,-5,2015,5,30.7120797407971
"13526",180,-5,2015,5,30.4155176461312
"13527",110,10,2015,5,30.1803008759231
"13528",115,10,2015,5,30.7041509663488
"13529",135,10,2015,5,29.6450460027201
"13530",140,10,2015,5,29.433445881774
"13531",145,-10,2015,5,27.3629755797766
"13532",150,-10,2015,5,27.7568658166537
"13533",155,-10,2015,5,28.6549466496065
"13534",155,-10,2015,5,28.6549466496065
"13535",160,-10,2015,5,29.2338030247646
"13536",160,-10,2015,5,29.2338030247646
"13537",165,-10,2015,5,28.8697189095108
"13538",165,-10,2015,5,28.8697189095108
"13539",170,-10,2015,5,29.1309196418844
"13540",170,-10,2015,5,29.1309196418844
"13541",175,-10,2015,5,29.3144198980129
"13542",175,-10,2015,5,29.3144198980129
"13543",180,-10,2015,5,29.4611483011039
"13544",110,15,2015,5,29.0878370132276
"13545",115,15,2015,5,29.8587261758151
"13546",145,-15,2015,5,26.7366181032454
"13547",165,-15,2015,5,27.7138454072586
"13548",170,-15,2015,5,27.8659120310996
"13549",175,-15,2015,5,28.0679850121287
"13550",175,-15,2015,5,28.0679850121287
"13551",120,25,2015,5,24.6330182985525
"13552",125,25,2015,5,26.0736070214603
"13553",130,25,2015,5,26.3435193317941
"13554",150,25,2015,5,26.7284867114745
"13555",125,30,2015,5,18.8856115897951
"13556",130,30,2015,5,23.2518417094583
"13557",135,30,2015,5,22.5129463807711
"13558",140,30,2015,5,23.139520941427
"13559",150,30,2015,5,22.8691858109931
"13560",130,35,2015,5,18.1480836588105
"13561",135,35,2015,5,19.3614656632621
"13562",140,35,2015,5,20.4231994569469
"13563",150,35,2015,5,20.0070126738998
"13564",175,-40,2015,5,15.9346927199743
"13565",120,0,2015,6,30.0189031782424
"13566",125,0,2015,6,29.1061171527707
"13567",130,0,2015,6,29.2453643143302
"13568",135,0,2015,6,29.9764750161849
"13569",140,0,2015,6,29.7322298414191
"13570",145,0,2015,6,29.6904270750444
"13571",150,0,2015,6,30.0419396011933
"13572",155,0,2015,6,30.0905915807341
"13573",160,0,2015,6,30.0889677431024
"13574",160,0,2015,6,30.0889677431024
"13575",165,0,2015,6,30.0286930785353
"13576",165,0,2015,6,30.0286930785353
"13577",170,0,2015,6,30.1147256469975
"13578",170,0,2015,6,30.1147256469975
"13579",175,0,2015,6,30.198917052972
"13580",175,0,2015,6,30.198917052972
"13581",120,5,2015,6,30.0105622445928
"13582",125,5,2015,6,29.919269148777
"13583",130,5,2015,6,29.8738670630771
"13584",155,5,2015,6,29.5016067428035
"13585",180,5,2015,6,29.537754170231
"13586",125,-5,2015,6,27.845279233507
"13587",130,-5,2015,6,27.4465489168149
"13588",135,-5,2015,6,27.6685497043071
"13589",140,-5,2015,6,28.9981017371117
"13590",145,-5,2015,6,28.977967353823
"13591",150,-5,2015,6,29.4025101769138
"13592",155,-5,2015,6,29.4168161049585
"13593",160,-5,2015,6,29.7871941386898
"13594",160,-5,2015,6,29.7871941386898
"13595",165,-5,2015,6,30.3014539213021
"13596",165,-5,2015,6,30.3014539213021
"13597",170,-5,2015,6,30.2603131341939
"13598",170,-5,2015,6,30.2603131341939
"13599",175,-5,2015,6,30.3718400387424
"13600",175,-5,2015,6,30.3718400387424
"13601",180,-5,2015,6,30.3488325637324
"13602",110,10,2015,6,30.3749463142605
"13603",115,10,2015,6,30.961349787025
"13604",155,-10,2015,6,27.6425246514731
"13605",155,-10,2015,6,27.6425246514731
"13606",160,-10,2015,6,28.3863495750379
"13607",160,-10,2015,6,28.3863495750379
"13608",165,-10,2015,6,28.5801284313784
"13609",165,-10,2015,6,28.5801284313784
"13610",170,-10,2015,6,28.8140594379718
"13611",170,-10,2015,6,28.8140594379718
"13612",175,-10,2015,6,29.0868715945725
"13613",175,-10,2015,6,29.0868715945725
"13614",180,-10,2015,6,29.1300896630474
"13615",110,15,2015,6,29.5382934033207
"13616",115,15,2015,6,30.387040932806
"13617",170,-15,2015,6,27.2755522151501
"13618",180,-15,2015,6,27.3571042995389
"13619",120,25,2015,6,27.4286504483802
"13620",125,25,2015,6,28.7386687915479
"13621",130,25,2015,6,28.4489038434183
"13622",140,25,2015,6,28.9217349446318
"13623",125,30,2015,6,22.2821296206779
"13624",130,30,2015,6,24.7335594243294
"13625",140,30,2015,6,24.9134763937691
"13626",145,30,2015,6,24.4255845729264
"13627",125,35,2015,6,20.9940588904443
"13628",130,35,2015,6,20.7003585453857
"13629",135,35,2015,6,21.7786363476789
"13630",140,35,2015,6,21.8534266982888
"13631",145,35,2015,6,21.7650513414081
"13632",150,35,2015,6,21.577910548844
"13633",155,35,2015,6,20.645631774663
"13634",120,0,2015,7,29.5673931466462
"13635",125,0,2015,7,27.717065729517
"13636",130,0,2015,7,28.1892489149009
"13637",135,0,2015,7,29.3883376316544
"13638",145,0,2015,7,29.8034089529395
"13639",150,0,2015,7,29.9830043615403
"13640",155,0,2015,7,29.7554407671463
"13641",160,0,2015,7,29.972639741769
"13642",160,0,2015,7,29.972639741769
"13643",165,0,2015,7,30.2439281105632
"13644",170,0,2015,7,30.4879874324425
"13645",170,0,2015,7,30.4879874324425
"13646",175,0,2015,7,30.4543515174787
"13647",175,0,2015,7,30.4543515174787
"13648",120,5,2015,7,29.2325065063415
"13649",125,5,2015,7,28.8504706697802
"13650",130,5,2015,7,28.8086438693901
"13651",155,5,2015,7,29.3635152866813
"13652",160,5,2015,7,29.4446990824945
"13653",125,-5,2015,7,26.9250476347906
"13654",130,-5,2015,7,26.1843826233774
"13655",135,-5,2015,7,25.7100952005409
"13656",140,-5,2015,7,25.7869261596839
"13657",145,-5,2015,7,28.5922456931405
"13658",150,-5,2015,7,28.6695344453057
"13659",155,-5,2015,7,28.9081609167842
"13660",165,-5,2015,7,30.2124545817472
"13661",165,-5,2015,7,30.2124545817472
"13662",170,-5,2015,7,30.6675030785761
"13663",170,-5,2015,7,30.6675030785761
"13664",175,-5,2015,7,30.6272929920164
"13665",175,-5,2015,7,30.6272929920164
"13666",180,-5,2015,7,30.2906993028917
"13667",110,10,2015,7,29.1457426544525
"13668",115,10,2015,7,29.6720558008838
"13669",145,-10,2015,7,25.9154400894966
"13670",155,-10,2015,7,27.184910402865
"13671",160,-10,2015,7,28.3980986392
"13672",165,-10,2015,7,28.5245094756749
"13673",165,-10,2015,7,28.5245094756749
"13674",170,-10,2015,7,28.7287175196158
"13675",175,-10,2015,7,29.052736387926
"13676",175,-10,2015,7,29.052736387926
"13677",180,-10,2015,7,29.2935982663232
"13678",110,15,2015,7,29.3844649853718
"13679",115,15,2015,7,29.6006274058763
"13680",160,-15,2015,7,26.2103095802328
"13681",120,25,2015,7,28.0309565972395
"13682",125,25,2015,7,29.6838663858651
"13683",125,30,2015,7,26.7556818240032
"13684",130,30,2015,7,27.3112803980975
"13685",125,35,2015,7,25.2447999839897
"13686",130,35,2015,7,23.3213105110266
"13687",135,35,2015,7,25.3901009660478
"13688",140,35,2015,7,26.3655021906753
"13689",145,35,2015,7,25.9883886018479
"13690",150,35,2015,7,25.6708006003796
"13691",140,40,2015,7,21.6264847129343
"13692",145,40,2015,7,19.8930617953314
"13693",120,0,2015,8,29.2368993780813
"13694",125,0,2015,8,27.2593145963031
"13695",130,0,2015,8,28.3354300787064
"13696",135,0,2015,8,29.6983653764713
"13697",140,0,2015,8,29.4308953309596
"13698",145,0,2015,8,28.9191145766243
"13699",150,0,2015,8,29.0658770638347
"13700",155,0,2015,8,28.7609517326954
"13701",155,0,2015,8,28.7609517326954
"13702",160,0,2015,8,29.3448520627629
"13703",160,0,2015,8,29.3448520627629
"13704",165,0,2015,8,29.3069269382545
"13705",165,0,2015,8,29.3069269382545
"13706",170,0,2015,8,29.4527833340426
"13707",170,0,2015,8,29.4527833340426
"13708",175,0,2015,8,29.6564869439833
"13709",175,0,2015,8,29.6564869439833
"13710",180,0,2015,8,29.9941352381298
"13711",120,5,2015,8,29.0605087405667
"13712",125,5,2015,8,28.7987609334793
"13713",130,5,2015,8,28.7313895227077
"13714",165,5,2015,8,29.1222990082128
"13715",170,5,2015,8,29.3445871723448
"13716",125,-5,2015,8,26.284782688124
"13717",130,-5,2015,8,25.5347221274648
"13718",135,-5,2015,8,24.9405469204787
"13719",140,-5,2015,8,25.45503825192
"13720",145,-5,2015,8,28.0505321954064
"13721",150,-5,2015,8,28.0202138491824
"13722",155,-5,2015,8,28.7073610062261
"13723",155,-5,2015,8,28.7073610062261
"13724",160,-5,2015,8,28.995706271019
"13725",160,-5,2015,8,28.995706271019
"13726",165,-5,2015,8,29.3143005551091
"13727",165,-5,2015,8,29.3143005551091
"13728",170,-5,2015,8,29.688608669657
"13729",170,-5,2015,8,29.688608669657
"13730",175,-5,2015,8,30.2031805177499
"13731",175,-5,2015,8,30.2031805177499
"13732",180,-5,2015,8,30.3175750610729
"13733",110,10,2015,8,29.6211592970812
"13734",115,10,2015,8,29.8214878766681
"13735",155,-10,2015,8,26.9521589035329
"13736",160,-10,2015,8,27.8047027451305
"13737",160,-10,2015,8,27.8047027451305
"13738",165,-10,2015,8,27.621747309777
"13739",165,-10,2015,8,27.621747309777
"13740",170,-10,2015,8,28.1896278321602
"13741",170,-10,2015,8,28.1896278321602
"13742",175,-10,2015,8,28.7785303234108
"13743",175,-10,2015,8,28.7785303234108
"13744",180,-10,2015,8,28.8039450456104
"13745",110,15,2015,8,29.9406773110226
"13746",115,15,2015,8,30.2215273699091
"13747",165,-15,2015,8,25.8844443127299
"13748",170,-15,2015,8,26.2115697788998
"13749",175,-15,2015,8,26.402943210369
"13750",125,25,2015,8,29.366596168201
"13751",125,30,2015,8,28.2492134163865
"13752",130,30,2015,8,28.8273168536715
"13753",135,30,2015,8,29.0500402475815
"13754",140,30,2015,8,28.7870880393556
"13755",130,35,2015,8,26.0783259468452
"13756",135,35,2015,8,27.4247745603681
"13757",140,35,2015,8,27.52335653213
"13758",145,35,2015,8,28.1098853394912
"13759",150,35,2015,8,27.4727973533513
"13760",140,40,2015,8,24.5563937817189
"13761",145,40,2015,8,22.9998750656238
"13762",150,40,2015,8,21.4711181883201
"13763",155,40,2015,8,21.2355956857709
"13764",120,0,2015,9,29.2741615998969
"13765",125,0,2015,9,27.600769240007
"13766",130,0,2015,9,28.7175468643864
"13767",135,0,2015,9,30.0584742462654
"13768",140,0,2015,9,29.8474927094804
"13769",145,0,2015,9,29.37813440931
"13770",155,0,2015,9,29.2561222743687
"13771",155,0,2015,9,29.2561222743687
"13772",160,0,2015,9,29.4878440242449
"13773",165,0,2015,9,29.6649147378019
"13774",170,0,2015,9,29.3278900419674
"13775",170,0,2015,9,29.3278900419674
"13776",175,0,2015,9,29.8380539300573
"13777",175,0,2015,9,29.8380539300573
"13778",120,5,2015,9,29.4582362464547
"13779",125,5,2015,9,29.335909147899
"13780",130,5,2015,9,28.9803675933186
"13781",140,5,2015,9,29.4608729063482
"13782",125,-5,2015,9,26.8012612742707
"13783",130,-5,2015,9,26.5239243924811
"13784",135,-5,2015,9,26.0108132260847
"13785",140,-5,2015,9,26.1153721923828
"13786",145,-5,2015,9,28.1533926091237
"13787",150,-5,2015,9,28.4232262265898
"13788",155,-5,2015,9,28.6236916820826
"13789",155,-5,2015,9,28.6236916820826
"13790",160,-5,2015,9,29.2005227865141
"13791",160,-5,2015,9,29.2005227865141
"13792",165,-5,2015,9,29.333839439534
"13793",165,-5,2015,9,29.333839439534
"13794",170,-5,2015,9,29.4546477839436
"13795",170,-5,2015,9,29.4546477839436
"13796",175,-5,2015,9,30.0247025287162
"13797",175,-5,2015,9,30.0247025287162
"13798",180,-5,2015,9,30.1638091774682
"13799",110,10,2015,9,29.336615741993
"13800",115,10,2015,9,29.5576990768393
"13801",135,10,2015,9,29.1173587181459
"13802",145,-10,2015,9,25.9841507545444
"13803",155,-10,2015,9,27.0901704941413
"13804",155,-10,2015,9,27.0901704941413
"13805",160,-10,2015,9,27.7700226568463
"13806",160,-10,2015,9,27.7700226568463
"13807",165,-10,2015,9,27.5130888853399
"13808",165,-10,2015,9,27.5130888853399
"13809",170,-10,2015,9,28.357986798846
"13810",170,-10,2015,9,28.357986798846
"13811",175,-10,2015,9,28.9256159302196
"13812",175,-10,2015,9,28.9256159302196
"13813",180,-10,2015,9,28.8605639652693
"13814",110,15,2015,9,29.9395948634722
"13815",115,15,2015,9,30.0080741826137
"13816",175,-15,2015,9,26.2426913624135
"13817",180,-15,2015,9,26.8615138646499
"13818",120,25,2015,9,27.2477852094291
"13819",125,25,2015,9,28.4655297662813
"13820",130,25,2015,9,29.1609873776386
"13821",125,30,2015,9,26.91029335631
"13822",130,30,2015,9,27.7753118622934
"13823",135,30,2015,9,28.565953435188
"13824",130,35,2015,9,23.9515095990663
"13825",135,35,2015,9,24.5085702001078
"13826",140,35,2015,9,25.8902223181521
"13827",145,35,2015,9,26.3466059851853
"13828",145,40,2015,9,20.2983616398498
"13829",120,0,2015,10,29.7988299244728
"13830",125,0,2015,10,27.7523787425563
"13831",130,0,2015,10,28.6791020228265
"13832",135,0,2015,10,29.5429794874303
"13833",145,0,2015,10,29.2173325867174
"13834",150,0,2015,10,29.2437731332213
"13835",155,0,2015,10,29.4309825839142
"13836",155,0,2015,10,29.4309825839142
"13837",160,0,2015,10,30.0548731508126
"13838",160,0,2015,10,30.0548731508126
"13839",165,0,2015,10,29.993833806941
"13840",170,0,2015,10,29.8279955591415
"13841",170,0,2015,10,29.8279955591415
"13842",175,0,2015,10,29.955787933333
"13843",175,0,2015,10,29.955787933333
"13844",120,5,2015,10,29.8753677721772
"13845",125,5,2015,10,29.2431451831664
"13846",130,5,2015,10,28.921656335217
"13847",140,5,2015,10,29.2897316100591
"13848",145,5,2015,10,29.2396966083507
"13849",150,5,2015,10,29.27778881628
"13850",155,5,2015,10,29.2032650921103
"13851",160,5,2015,10,29.4429883069818
"13852",175,5,2015,10,29.2245697880039
"13853",125,-5,2015,10,27.2207004479778
"13854",130,-5,2015,10,26.7147119411249
"13855",135,-5,2015,10,26.123766319738
"13856",140,-5,2015,10,26.1821231842041
"13857",145,-5,2015,10,28.4745235531265
"13858",150,-5,2015,10,28.4196990207826
"13859",155,-5,2015,10,28.9052641579764
"13860",155,-5,2015,10,28.9052641579764
"13861",160,-5,2015,10,29.7733181441027
"13862",160,-5,2015,10,29.7733181441027
"13863",165,-5,2015,10,30.1262037141987
"13864",165,-5,2015,10,30.1262037141987
"13865",170,-5,2015,10,29.9584552328003
"13866",170,-5,2015,10,29.9584552328003
"13867",175,-5,2015,10,30.2753973037215
"13868",175,-5,2015,10,30.2753973037215
"13869",180,-5,2015,10,30.0686401562044
"13870",110,10,2015,10,29.7415975713885
"13871",115,10,2015,10,29.8779884042517
"13872",140,10,2015,10,28.9737536427596
"13873",145,-10,2015,10,25.8660252331031
"13874",150,-10,2015,10,26.5417275484798
"13875",155,-10,2015,10,27.6431105592324
"13876",155,-10,2015,10,27.6431105592324
"13877",160,-10,2015,10,28.1421862033106
"13878",160,-10,2015,10,28.1421862033106
"13879",165,-10,2015,10,28.4010655876381
"13880",165,-10,2015,10,28.4010655876381
"13881",170,-10,2015,10,28.9536647753663
"13882",170,-10,2015,10,28.9536647753663
"13883",175,-10,2015,10,29.2244169140895
"13884",175,-10,2015,10,29.2244169140895
"13885",180,-10,2015,10,29.5641027495585
"13886",110,15,2015,10,29.3387485454661
"13887",115,15,2015,10,29.8238711843685
"13888",135,15,2015,10,29.193007707345
"13889",170,-15,2015,10,27.3576223155609
"13890",175,-15,2015,10,27.4356629505876
"13891",180,-15,2015,10,27.3309489350011
"13892",125,25,2015,10,27.3936175963001
"13893",125,30,2015,10,24.6213387380549
"13894",130,30,2015,10,26.7288683057429
"13895",135,30,2015,10,27.3175233345255
"13896",130,35,2015,10,21.9458794693233
"13897",135,35,2015,10,22.8329942089134
"13898",120,0,2015,11,29.8395384181126
"13899",125,0,2015,11,29.8370750261085
"13900",130,0,2015,11,29.8529467499769
"13901",135,0,2015,11,30.0869415439934
"13902",140,0,2015,11,29.9513033162444
"13903",145,0,2015,11,30.2046456336975
"13904",150,0,2015,11,30.4704537212557
"13905",155,0,2015,11,30.3470373097673
